trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
166,False,"{'a': 0.7637184464111392, 'e': 0.717248838621802}",20,7,-9.092829150009058,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.7302289103143454, 'e': 0.7158143409445584}",30,8,-59.56098314197729,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
168,False,"{'a': 0.7900877272799103, 'e': 0.7143827122626694}",20,9,-25.80485962013311,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
169,False,"{'a': 0.8058365940832632, 'e': 0.7129539468381441}",20,0,-17.475997163440397,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
170,False,"{'a': 0.7337603936856851, 'e': 0.7115280389444678}",20,0,-55.34613800761562,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
171,False,"{'a': 0.8603097705341484, 'e': 0.7101049828665789}",25,0,-64.25827650503892,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
172,False,"{'a': 0.8550717865602675, 'e': 0.7086847729008457}",20,0,-48.18377099001623,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
173,False,"{'a': 0.7503923087158058, 'e': 0.707267403355044}",20,4,4.62137174806017,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.7996888851186905, 'e': 0.705852868548334}",20,9,-10.823390607446765,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.8196372037115645, 'e': 0.7044411628112373}",20,0,-70.4028794410008,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
176,False,"{'a': 0.7348104715793039, 'e': 0.7030322804856147}",25,0,-116.14580046214398,"{0: 16, 1: 5, 2: 1, 3: 1, 4: 2}",0
177,False,"{'a': 0.7412222641952996, 'e': 0.7016262159246435}",35,7,-47.43473650772566,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 0}",1
178,False,"{'a': 0.7789500577252935, 'e': 0.7002229634927942}",20,12,13.562498186946343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.7785901297318126, 'e': 0.6988225175658086}",25,0,-136.447467592715,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
180,False,"{'a': 0.8164538904853332, 'e': 0.697424872530677}",30,8,-56.13343111245169,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
181,False,"{'a': 0.753926684019522, 'e': 0.6960300227856157}",30,0,-162.41820830230031,"{0: 21, 1: 2, 2: 2, 3: 2, 4: 3}",0
182,False,"{'a': 0.8226400247549827, 'e': 0.6946379627400444}",25,3,-82.63196494352653,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
183,False,"{'a': 0.7570781242650793, 'e': 0.6932486868145643}",25,0,-158.39675607495198,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
184,False,"{'a': 0.7994761499766239, 'e': 0.6918621894409351}",20,1,-68.76403303235355,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
185,False,"{'a': 0.6993593859450035, 'e': 0.6904784650620532}",20,0,-87.70718963013209,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
186,False,"{'a': 0.899986157721472, 'e': 0.6890975081319292}",20,0,-88.82293150428805,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
187,False,"{'a': 0.7241215319861583, 'e': 0.6877193131156653}",25,0,-7.167802693254165,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
188,False,"{'a': 0.732544373431422, 'e': 0.6863438744894339}",35,0,-147.74542441960241,"{0: 22, 1: 4, 2: 6, 3: 1, 4: 2}",0
189,False,"{'a': 0.8136561658029691, 'e': 0.684971186740455}",25,0,-24.22329231514428,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
190,False,"{'a': 0.7405506826623307, 'e': 0.6836012443669741}",20,1,-59.126156919001374,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
191,False,"{'a': 0.8448240999444322, 'e': 0.6822340418782402}",30,0,-59.06724983954938,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
192,False,"{'a': 0.7458747242086285, 'e': 0.6808695737944838}",20,0,-112.90611430997679,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
193,False,"{'a': 0.8320717740120728, 'e': 0.6795078346468948}",25,0,-64.20813500919981,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
194,False,"{'a': 0.7697799754045759, 'e': 0.678148818977601}",30,0,-46.86407538454007,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
195,False,"{'a': 0.8125279988990017, 'e': 0.6767925213396458}",25,0,-20.282273571536905,"{0: 19, 1: 5, 2: 0, 3: 1, 4: 0}",0
196,False,"{'a': 0.7247469540069807, 'e': 0.6754389362969666}",30,0,-78.40146005241871,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
197,False,"{'a': 0.862466110215756, 'e': 0.6740880584243727}",20,13,-3.751523558926066,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.8387979340534716, 'e': 0.6727398823075239}",30,0,-55.97352741680024,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
199,False,"{'a': 0.7665713484726182, 'e': 0.6713944025429088}",30,0,-120.78289695983236,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
200,False,"{'a': 0.8177301939988326, 'e': 0.670051613737823}",20,0,-25.03781657774994,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
201,False,"{'a': 0.7699202945810747, 'e': 0.6687115105103473}",20,10,-23.341459619352015,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.8284112266156796, 'e': 0.6673740874893266}",30,0,-116.73933182898902,"{0: 22, 1: 1, 2: 2, 3: 4, 4: 1}",0
203,False,"{'a': 0.6995677620645511, 'e': 0.6660393393143479}",20,0,-111.69444118969554,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
204,False,"{'a': 0.7397275973739901, 'e': 0.6647072606357192}",35,0,-146.80470630716886,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
205,False,"{'a': 0.8501624538239145, 'e': 0.6633778461144477}",25,0,-228.01454610524254,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 4}",0
206,False,"{'a': 0.8236890684692704, 'e': 0.6620510904222189}",25,0,-96.61942861744048,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 0}",0
207,False,"{'a': 0.6866801977604192, 'e': 0.6607269882413744}",25,0,-110.15753394263263,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
208,False,"{'a': 0.7449067816830035, 'e': 0.6594055342648917}",20,0,-42.258695625699254,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
209,False,"{'a': 0.7706314978994521, 'e': 0.6580867231963619}",30,13,-57.25216068408857,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 0}",1
210,False,"{'a': 0.8760449562409303, 'e': 0.6567705497499692}",30,19,-4.342023725779955,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.7349350854551521, 'e': 0.6554570086504692}",30,10,26.503097708349674,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.7893822256655931, 'e': 0.6541460946331682}",30,4,-173.59342735954252,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 4}",1
213,False,"{'a': 0.6638799947849133, 'e': 0.6528378024439019}",20,0,-42.72320733598081,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
214,False,"{'a': 0.68759161841564, 'e': 0.6515321268390141}",35,18,-34.5431941828983,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
215,False,"{'a': 0.8352945131482014, 'e': 0.6502290625853361}",25,0,-61.33596529972504,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
216,False,"{'a': 0.7359888592032937, 'e': 0.6489286044601654}",30,12,-19.22465925346275,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
217,False,"{'a': 0.8265466712480347, 'e': 0.6476307472512451}",20,0,-38.66432912679342,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
218,False,"{'a': 0.6948288559200844, 'e': 0.6463354857567426}",20,0,-116.39474304151798,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
219,False,"{'a': 0.8307337866027686, 'e': 0.6450428147852291}",25,0,-83.26740512025076,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
220,False,"{'a': 0.7505468811821031, 'e': 0.6437527291556586}",30,20,-2.274524738047182,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.8433359283385438, 'e': 0.6424652236973473}",20,0,-27.068928782836256,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
222,False,"{'a': 0.7890305647146529, 'e': 0.6411802932499525}",20,0,-25.64968564074954,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
223,False,"{'a': 0.785407899969619, 'e': 0.6398979326634526}",20,0,0.03707634538084248,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
224,False,"{'a': 0.861864871577348, 'e': 0.6386181367981257}",20,0,-69.2226981834815,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
225,False,"{'a': 0.8202602318445941, 'e': 0.6373409005245295}",20,0,-60.07228690233172,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
226,False,"{'a': 0.643457611366448, 'e': 0.6360662187234805}",20,13,0.7102251628927116,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.7803334458123508, 'e': 0.6347940862860335}",25,1,-134.24013585786346,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 2}",1
228,False,"{'a': 0.7661686348305539, 'e': 0.6335244981134615}",20,0,-46.79571481021847,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
229,False,"{'a': 0.8485685952588902, 'e': 0.6322574491172346}",20,0,-65.42332778879994,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
230,False,"{'a': 0.7687337991271844, 'e': 0.6309929342190002}",20,0,-77.04328616552797,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
231,False,"{'a': 0.7327878982158904, 'e': 0.6297309483505622}",30,2,-70.82777100435572,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 0}",1
232,False,"{'a': 0.7681666571273823, 'e': 0.6284714864538611}",20,0,-93.29443375202133,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
233,False,"{'a': 0.8500556597533551, 'e': 0.6272145434809534}",25,11,-47.83272082521925,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
234,False,"{'a': 0.6982413794556144, 'e': 0.6259601143939915}",25,0,-9.65841663683847,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
235,False,"{'a': 0.6641111208820472, 'e': 0.6247081941652035}",30,0,28.616823134882,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
236,False,"{'a': 0.8405781467481062, 'e': 0.6234587777768731}",20,16,6.781868886710037,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.695752890501399, 'e': 0.6222118602213194}",20,0,-61.80057024501166,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.6568565325771094, 'e': 0.6209674365008767}",30,0,-108.08645463551603,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
239,False,"{'a': 0.8176031559828316, 'e': 0.619725501627875}",20,0,-31.427169892355934,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
240,False,"{'a': 0.7409073930976388, 'e': 0.6184860506246193}",25,0,-23.82656164398235,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
241,False,"{'a': 0.8037491400979438, 'e': 0.61724907852337}",20,0,-66.74475543793591,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
242,False,"{'a': 0.7794210081623119, 'e': 0.6160145803663232}",20,6,-40.630072259638546,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
243,False,"{'a': 0.8279211677480418, 'e': 0.6147825512055906}",20,5,-61.80270295590299,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
244,False,"{'a': 0.6680824936357236, 'e': 0.6135529861031793}",25,0,-70.18676879064101,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
245,False,"{'a': 0.8332400396333327, 'e': 0.612325880130973}",20,0,-18.186785419024176,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
246,False,"{'a': 0.616270869600447, 'e': 0.611101228370711}",30,0,-13.588779386133181,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
247,False,"{'a': 0.6546115496070906, 'e': 0.6098790259139696}",20,0,-90.47659766988023,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
248,False,"{'a': 0.6517498623417152, 'e': 0.6086592678621416}",25,18,-8.553284078618525,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.7194200666656473, 'e': 0.6074419493264174}",25,0,-93.66912269888203,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 2}",0
250,False,"{'a': 0.7144647011645312, 'e': 0.6062270654277645}",25,15,-27.075472609688124,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
251,False,"{'a': 0.6231010031033244, 'e': 0.6050146112969089}",20,0,-67.4593015510938,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
252,False,"{'a': 0.7577962666348425, 'e': 0.6038045820743151}",20,13,-26.03059300226682,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.8221439004478236, 'e': 0.6025969729101665}",20,0,-42.082155145598236,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
254,False,"{'a': 0.6681953000109094, 'e': 0.6013917789643461}",20,13,-13.285042090598543,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
255,False,"{'a': 0.7153866376692258, 'e': 0.6001889954064175}",20,1,-44.67348023396873,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
256,False,"{'a': 0.7760503903532694, 'e': 0.5989886174156046}",20,0,-31.384468120141072,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
257,False,"{'a': 0.8170238779304235, 'e': 0.5977906401807734}",35,12,-20.968767073496334,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
258,False,"{'a': 0.656171138230558, 'e': 0.5965950589004119}",20,0,-73.5458028469763,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
259,False,"{'a': 0.6845930328151274, 'e': 0.595401868782611}",30,0,-120.63878846930673,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
260,False,"{'a': 0.6936893101984551, 'e': 0.5942110650450458}",25,0,-0.25358557320476405,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
261,False,"{'a': 0.7005400717180466, 'e': 0.5930226429149558}",25,0,-91.02907739076088,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
262,False,"{'a': 0.8197179068417306, 'e': 0.5918365976291259}",20,0,-27.60669449552305,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
263,False,"{'a': 0.753607271725302, 'e': 0.5906529244338676}",20,0,-68.26589189035629,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
264,False,"{'a': 0.6729726339694302, 'e': 0.5894716185849999}",20,0,-126.19945124475268,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
265,False,"{'a': 0.6067803460545733, 'e': 0.5882926753478298}",20,7,-59.89911137717092,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
266,False,"{'a': 0.5972728098197441, 'e': 0.5871160899971342}",20,14,12.611945909532178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.7423588597706355, 'e': 0.5859418578171399}",25,0,-93.85071685662275,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
268,False,"{'a': 0.7488652508913407, 'e': 0.5847699741015057}",20,0,-22.22652259665921,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
269,False,"{'a': 0.5955571657927525, 'e': 0.5836004341533026}",20,0,-49.4338111128144,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.7808442844941419, 'e': 0.5824332332849961}",25,10,-18.248228262989652,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
271,False,"{'a': 0.7346833600007739, 'e': 0.5812683668184261}",25,0,-260.6909691953699,"{0: 8, 1: 6, 2: 6, 3: 1, 4: 4}",0
272,False,"{'a': 0.8207553986536983, 'e': 0.5801058300847892}",20,3,-92.99011553047636,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
273,False,"{'a': 0.6246323514864146, 'e': 0.5789456184246197}",20,8,-7.780663309563324,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.6422986318541976, 'e': 0.5777877271877704}",25,7,-69.26454182290747,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
275,False,"{'a': 0.6188115193054465, 'e': 0.5766321517333949}",30,0,-57.431131622645154,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
276,False,"{'a': 0.6650062080788715, 'e': 0.5754788874299281}",30,15,4.880981290804326,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.7741081478543943, 'e': 0.5743279296550683}",20,3,-16.39586729073179,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
278,False,"{'a': 0.7621438074826989, 'e': 0.5731792737957582}",30,0,-6.740990261384984,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
279,False,"{'a': 0.7172939135202758, 'e': 0.5720329152481667}",25,0,-88.87496990387336,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
280,False,"{'a': 0.650537974583168, 'e': 0.5708888494176704}",25,10,-11.787177848585896,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
281,False,"{'a': 0.6013404789048751, 'e': 0.569747071718835}",30,0,-41.93294657270445,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.6548362829898967, 'e': 0.5686075775753973}",35,11,-87.75364508232605,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 2}",1
283,False,"{'a': 0.7388962587061171, 'e': 0.5674703624202465}",20,12,-42.29306371337982,"{0: 5, 1: 0, 2: 1, 3: 2, 4: 0}",1
284,False,"{'a': 0.6588149017884574, 'e': 0.5663354216954061}",25,0,-55.08714184856796,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
285,False,"{'a': 0.6412321865622549, 'e': 0.5652027508520152}",20,7,-18.933341570345565,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
286,False,"{'a': 0.7006493404675915, 'e': 0.5640723453503111}",20,5,5.706244016144485,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
287,False,"{'a': 0.6579487127358666, 'e': 0.5629442006596105}",25,10,-17.323497271427918,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
288,False,"{'a': 0.6527129460144045, 'e': 0.5618183122582913}",20,0,16.707502877588006,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
289,False,"{'a': 0.6367539242388321, 'e': 0.5606946756337747}",25,0,-47.54560886453347,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
290,False,"{'a': 0.7732901399429668, 'e': 0.5595732862825071}",25,0,11.491427469515257,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.7506086888746415, 'e': 0.5584541397099421}",25,15,-26.991444996832293,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
292,False,"{'a': 0.6270050445080053, 'e': 0.5573372314305222}",25,3,-6.07425421188956,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
293,False,"{'a': 0.603372204190241, 'e': 0.5562225569676611}",25,7,-18.59054736930149,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
294,False,"{'a': 0.7598963399510077, 'e': 0.5551101118537257}",25,12,-52.63218197687091,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
295,False,"{'a': 0.5857549231544906, 'e': 0.5539998916300183}",25,16,-71.2724205550215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
296,False,"{'a': 0.6655962977048039, 'e': 0.5528918918467582}",20,3,-144.37011638087708,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 3}",1
297,False,"{'a': 0.5752952055445085, 'e': 0.5517861080630647}",20,0,-63.918862448754325,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
298,False,"{'a': 0.7880639301156496, 'e': 0.5506825358469386}",30,0,-68.90425777476045,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
299,False,"{'a': 0.6844484933035287, 'e': 0.5495811707752447}",30,2,-108.3504768690202,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 2}",1
300,False,"{'a': 0.5838593783505829, 'e': 0.5484820084336942}",25,0,-47.92825764432697,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
301,False,"{'a': 0.7695788464407051, 'e': 0.5473850444168268}",30,10,-98.49438114718112,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
302,False,"{'a': 0.7593030699386752, 'e': 0.5462902743279932}",20,0,-113.25168940883832,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
303,False,"{'a': 0.6916905445074778, 'e': 0.5451976937793371}",20,0,-50.89603796986754,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
304,False,"{'a': 0.7488208487483693, 'e': 0.5441072983917784}",20,0,-39.118240337884316,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
305,False,"{'a': 0.7693755084915933, 'e': 0.5430190837949949}",25,0,-56.65637584136243,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
306,False,"{'a': 0.5475427450855335, 'e': 0.5419330456274049}",25,13,-89.48023979905606,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 2}",1
307,False,"{'a': 0.7695228632945105, 'e': 0.5408491795361501}",20,0,-68.34634675141082,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
308,False,"{'a': 0.7531577838222029, 'e': 0.5397674811770777}",20,7,-7.8255791038357865,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
309,False,"{'a': 0.7845133359378372, 'e': 0.5386879462147236}",20,14,-0.6634771313538474,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.6977078302348421, 'e': 0.5376105703222942}",20,11,-1.7214576881780457,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.7617601509969936, 'e': 0.5365353491816496}",30,0,-61.41451820625554,"{0: 19, 1: 6, 2: 4, 3: 1, 4: 0}",1
312,False,"{'a': 0.6439943217853858, 'e': 0.5354622784832863}",25,0,-44.027198773630055,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
313,False,"{'a': 0.5577616124388423, 'e': 0.5343913539263198}",25,3,-24.304956520866455,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 0}",1
314,False,"{'a': 0.7296524905393145, 'e': 0.5333225712184672}",30,0,-81.46016290630374,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
315,False,"{'a': 0.6678299040992626, 'e': 0.5322559260760302}",20,0,13.916406690682145,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.5460927278206881, 'e': 0.5311914142238782}",20,6,-5.25061442742589,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
317,False,"{'a': 0.5667897168452956, 'e': 0.5301290313954304}",25,0,-2.455369461537472,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.5810582336511644, 'e': 0.5290687733326396}",20,0,1.4849014621275256,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
319,False,"{'a': 0.5800963682876841, 'e': 0.5280106357859743}",20,0,-102.93804658603345,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
320,False,"{'a': 0.7335341651723923, 'e': 0.5269546145144024}",25,0,-84.44842520963219,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
321,False,"{'a': 0.7407420326722816, 'e': 0.5259007052853736}",25,3,-133.12494512416586,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 3}",1
322,False,"{'a': 0.6513444004546923, 'e': 0.5248489038748029}",20,3,-58.46621738083814,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
323,False,"{'a': 0.7378136383944294, 'e': 0.5237992060670532}",30,5,-86.03532567748779,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",1
324,False,"{'a': 0.702202836851316, 'e': 0.5227516076549191}",30,10,-38.623500764715246,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
325,False,"{'a': 0.6218833179117956, 'e': 0.5217061044396093}",25,0,-111.34979789928869,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
326,False,"{'a': 0.6584394958845947, 'e': 0.52066269223073}",20,0,-17.267475593675115,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
327,False,"{'a': 0.5226098239184397, 'e': 0.5196213668462686}",20,0,2.068306768122204,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
328,False,"{'a': 0.6547540924965979, 'e': 0.5185821241125761}",20,13,-5.503526052037347,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
329,False,"{'a': 0.6253259107138753, 'e': 0.5175449598643509}",20,7,-11.82070153243145,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
330,False,"{'a': 0.5418834889903299, 'e': 0.5165098699446222}",25,5,-57.86114464227158,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
331,False,"{'a': 0.7151430568769699, 'e': 0.515476850204733}",20,0,-81.77166354391596,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
332,False,"{'a': 0.5667659247667038, 'e': 0.5144458965043235}",20,11,9.1152229772627,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.6948005865004185, 'e': 0.5134170047113148}",30,18,6.851938499062476,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.5819336268959495, 'e': 0.5123901707018922}",25,10,-51.13935711966727,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
335,False,"{'a': 0.7553655459881222, 'e': 0.5113653903604884}",25,7,-0.7113764431924778,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
336,False,"{'a': 0.5624772134233036, 'e': 0.5103426595797674}",30,0,-138.60871391736018,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
337,False,"{'a': 0.598467329103754, 'e': 0.5093219742606079}",20,14,-11.11188226702391,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
